Timestamp,x,y,z,qx,qy,qz,qw
1738334564.0317616,0.20321320823649036,0.45271310590184793,0.24181048233345717,0.019868326867611055,0.01820480685392361,-0.026745184748747923,-0.9992790049268765
1738334564.0517318,0.20321320823649036,0.45271310590184793,0.24181048233345717,0.019868326867611055,0.01820480685392361,-0.026745184748747923,-0.9992790049268765
1738334564.07169,0.20321320823649036,0.45271310590184793,0.24181048233345717,0.019868326867611055,0.01820480685392361,-0.026745184748747923,-0.9992790049268765
1738334564.0918398,0.20321320823649036,0.45271310590184793,0.24181048233345717,0.019868326867611055,0.01820480685392361,-0.026745184748747923,-0.9992790049268765
1738334564.1116977,0.20321320823649036,0.45271310590184793,0.24181048233345717,0.019868326867611055,0.01820480685392361,-0.026745184748747923,-0.9992790049268765
1738334564.1316936,0.20325071958090796,0.45272014196564436,0.24185770147641955,0.01984548926919898,0.01823322927052133,-0.02675847666679903,-0.9992785846962334
1738334564.1516824,0.20325071958090796,0.45272014196564436,0.24185770147641955,0.01984548926919898,0.01823322927052133,-0.02675847666679903,-0.9992785846962334
1738334564.1717322,0.20325071958090796,0.45272014196564436,0.24185770147641955,0.01984548926919898,0.01823322927052133,-0.02675847666679903,-0.9992785846962334
1738334564.1917536,0.20325071958090796,0.45272014196564436,0.24185770147641955,0.01984548926919898,0.01823322927052133,-0.02675847666679903,-0.9992785846962334
1738334564.211703,0.20325071958090796,0.45272014196564436,0.24185770147641955,0.01984548926919898,0.01823322927052133,-0.02675847666679903,-0.9992785846962334
1738334564.2317004,0.20335942812758476,0.45268566681135813,0.2425826379540611,0.020369996011007575,0.017789022453168175,-0.027252239151631767,-0.9992626928910606
1738334564.2516735,0.20335942812758476,0.45268566681135813,0.2425826379540611,0.020369996011007575,0.017789022453168175,-0.027252239151631767,-0.9992626928910606
1738334564.2716782,0.20335942812758476,0.45268566681135813,0.2425826379540611,0.020369996011007575,0.017789022453168175,-0.027252239151631767,-0.9992626928910606
1738334564.2916944,0.20335942812758476,0.45268566681135813,0.2425826379540611,0.020369996011007575,0.017789022453168175,-0.027252239151631767,-0.9992626928910606
1738334564.3116593,0.20335942812758476,0.45268566681135813,0.2425826379540611,0.020369996011007575,0.017789022453168175,-0.027252239151631767,-0.9992626928910606
1738334564.331724,0.20276833333752528,0.45210378120317063,0.24566018248273344,0.02216195771231367,0.017024385163172437,-0.027410471256522122,-0.9992335482787138
1738334564.3517017,0.20276833333752528,0.45210378120317063,0.24566018248273344,0.02216195771231367,0.017024385163172437,-0.027410471256522122,-0.9992335482787138
1738334564.3716958,0.20276833333752528,0.45210378120317063,0.24566018248273344,0.02216195771231367,0.017024385163172437,-0.027410471256522122,-0.9992335482787138
1738334564.3916855,0.20276833333752528,0.45210378120317063,0.24566018248273344,0.02216195771231367,0.017024385163172437,-0.027410471256522122,-0.9992335482787138
1738334564.411683,0.20276833333752528,0.45210378120317063,0.24566018248273344,0.02216195771231367,0.017024385163172437,-0.027410471256522122,-0.9992335482787138
1738334564.4316866,0.20082933652843823,0.4513706581167861,0.2514383974536599,0.025550154016050194,0.01601387576565053,-0.026686634159371884,-0.9991889555884624
1738334564.4516788,0.20082933652843823,0.4513706581167861,0.2514383974536599,0.025550154016050194,0.01601387576565053,-0.026686634159371884,-0.9991889555884624
1738334564.4716501,0.20082933652843823,0.4513706581167861,0.2514383974536599,0.025550154016050194,0.01601387576565053,-0.026686634159371884,-0.9991889555884624
1738334564.4916875,0.20082933652843823,0.4513706581167861,0.2514383974536599,0.025550154016050194,0.01601387576565053,-0.026686634159371884,-0.9991889555884624
1738334564.5116858,0.20082933652843823,0.4513706581167861,0.2514383974536599,0.025550154016050194,0.01601387576565053,-0.026686634159371884,-0.9991889555884624
1738334564.531696,0.19706139224272148,0.4504016137851893,0.2595956253811067,0.03028822674839264,0.014569073629692732,-0.025089703046226146,-0.9991200489506069
1738334564.5516908,0.19706139224272148,0.4504016137851893,0.2595956253811067,0.03028822674839264,0.014569073629692732,-0.025089703046226146,-0.9991200489506069
1738334564.5716865,0.19706139224272148,0.4504016137851893,0.2595956253811067,0.03028822674839264,0.014569073629692732,-0.025089703046226146,-0.9991200489506069
1738334564.591681,0.19706139224272148,0.4504016137851893,0.2595956253811067,0.03028822674839264,0.014569073629692732,-0.025089703046226146,-0.9991200489506069
1738334564.611686,0.19706139224272148,0.4504016137851893,0.2595956253811067,0.03028822674839264,0.014569073629692732,-0.025089703046226146,-0.9991200489506069
1738334564.63168,0.19140006000171272,0.4496510777771117,0.2697075602738251,0.03626919547994742,0.012797638841537116,-0.02264602561581657,-0.99900346517073
1738334564.65169,0.19140006000171272,0.4496510777771117,0.2697075602738251,0.03626919547994742,0.012797638841537116,-0.02264602561581657,-0.99900346517073
1738334564.6716936,0.19140006000171272,0.4496510777771117,0.2697075602738251,0.03626919547994742,0.012797638841537116,-0.02264602561581657,-0.99900346517073
1738334564.691722,0.19140006000171272,0.4496510777771117,0.2697075602738251,0.03626919547994742,0.012797638841537116,-0.02264602561581657,-0.99900346517073
1738334564.7117336,0.19140006000171272,0.4496510777771117,0.2697075602738251,0.03626919547994742,0.012797638841537116,-0.02264602561581657,-0.99900346517073
1738334564.7316892,0.18445091352350712,0.44977092564702614,0.2812469586220001,0.04292841327663062,0.011055216219750495,-0.019098759968809102,-0.99883440614325
1738334564.7516809,0.18445091352350712,0.44977092564702614,0.2812469586220001,0.04292841327663062,0.011055216219750495,-0.019098759968809102,-0.99883440614325
1738334564.7717292,0.18445091352350712,0.44977092564702614,0.2812469586220001,0.04292841327663062,0.011055216219750495,-0.019098759968809102,-0.99883440614325
1738334564.7916894,0.18445091352350712,0.44977092564702614,0.2812469586220001,0.04292841327663062,0.011055216219750495,-0.019098759968809102,-0.99883440614325
1738334564.8116827,0.18445091352350712,0.44977092564702614,0.2812469586220001,0.04292841327663062,0.011055216219750495,-0.019098759968809102,-0.99883440614325
1738334564.831699,0.17602831380826914,0.45061648472651794,0.29294275091497857,0.05044733510700038,0.009069250605107736,-0.01488669869949682,-0.9985745847336063
1738334564.851697,0.17602831380826914,0.45061648472651794,0.29294275091497857,0.05044733510700038,0.009069250605107736,-0.01488669869949682,-0.9985745847336063
1738334564.8716903,0.17602831380826914,0.45061648472651794,0.29294275091497857,0.05044733510700038,0.009069250605107736,-0.01488669869949682,-0.9985745847336063
1738334564.8916905,0.17602831380826914,0.45061648472651794,0.29294275091497857,0.05044733510700038,0.009069250605107736,-0.01488669869949682,-0.9985745847336063
1738334564.911684,0.17602831380826914,0.45061648472651794,0.29294275091497857,0.05044733510700038,0.009069250605107736,-0.01488669869949682,-0.9985745847336063
1738334564.9316893,0.16638789305543905,0.4514580748952672,0.3035966888810813,0.05770854523500395,0.006973190069936505,-0.009307713845100147,-0.9982657285963921
1738334564.951698,0.16638789305543905,0.4514580748952672,0.3035966888810813,0.05770854523500395,0.006973190069936505,-0.009307713845100147,-0.9982657285963921
1738334564.9716792,0.16638789305543905,0.4514580748952672,0.3035966888810813,0.05770854523500395,0.006973190069936505,-0.009307713845100147,-0.9982657285963921
1738334564.9916945,0.16638789305543905,0.4514580748952672,0.3035966888810813,0.05770854523500395,0.006973190069936505,-0.009307713845100147,-0.9982657285963921
1738334565.011684,0.16638789305543905,0.4514580748952672,0.3035966888810813,0.05770854523500395,0.006973190069936505,-0.009307713845100147,-0.9982657285963921
1738334565.0316818,0.1556520870474163,0.4527800812151903,0.3118587519931926,0.06405863825974457,0.004760952380140244,-0.0026998860987769656,-0.9979311272887496
1738334565.0516894,0.1556520870474163,0.4527800812151903,0.3118587519931926,0.06405863825974457,0.004760952380140244,-0.0026998860987769656,-0.9979311272887496
1738334565.0716846,0.1556520870474163,0.4527800812151903,0.3118587519931926,0.06405863825974457,0.004760952380140244,-0.0026998860987769656,-0.9979311272887496
1738334565.091663,0.1556520870474163,0.4527800812151903,0.3118587519931926,0.06405863825974457,0.004760952380140244,-0.0026998860987769656,-0.9979311272887496
1738334565.1116529,0.1556520870474163,0.4527800812151903,0.3118587519931926,0.06405863825974457,0.004760952380140244,-0.0026998860987769656,-0.9979311272887496
1738334565.1316898,0.14467945354818113,0.4540033634702868,0.3173257786711635,0.06909918693077172,0.002482025562177549,0.004571710859240857,-0.9975962316360434
1738334565.1516416,0.14467945354818113,0.4540033634702868,0.3173257786711635,0.06909918693077172,0.002482025562177549,0.004571710859240857,-0.9975962316360434
1738334565.171684,0.14467945354818113,0.4540033634702868,0.3173257786711635,0.06909918693077172,0.002482025562177549,0.004571710859240857,-0.9975962316360434
1738334565.1916876,0.14467945354818113,0.4540033634702868,0.3173257786711635,0.06909918693077172,0.002482025562177549,0.004571710859240857,-0.9975962316360434
1738334565.2117264,0.14467945354818113,0.4540033634702868,0.3173257786711635,0.06909918693077172,0.002482025562177549,0.004571710859240857,-0.9975962316360434
1738334565.2316873,0.13381303239843734,0.45462148715826106,0.3196394682400209,0.0731111202124469,-0.00019161735818156337,0.012038948294958945,-0.9972511173761708
1738334565.251693,0.13381303239843734,0.45462148715826106,0.3196394682400209,0.0731111202124469,-0.00019161735818156337,0.012038948294958945,-0.9972511173761708
1738334565.2716758,0.13381303239843734,0.45462148715826106,0.3196394682400209,0.0731111202124469,-0.00019161735818156337,0.012038948294958945,-0.9972511173761708
1738334565.291685,0.13381303239843734,0.45462148715826106,0.3196394682400209,0.0731111202124469,-0.00019161735818156337,0.012038948294958945,-0.9972511173761708
1738334565.311687,0.13381303239843734,0.45462148715826106,0.3196394682400209,0.0731111202124469,-0.00019161735818156337,0.012038948294958945,-0.9972511173761708
1738334565.3317294,0.1232346769730201,0.4549154781816377,0.31902483648348423,0.07575179375708667,-0.002724637606800089,0.019475986076238412,-0.9969327600489679
1738334565.3516943,0.1232346769730201,0.4549154781816377,0.31902483648348423,0.07575179375708667,-0.002724637606800089,0.019475986076238412,-0.9969327600489679
1738334565.3716822,0.1232346769730201,0.4549154781816377,0.31902483648348423,0.07575179375708667,-0.002724637606800089,0.019475986076238412,-0.9969327600489679
1738334565.391694,0.1232346769730201,0.4549154781816377,0.31902483648348423,0.07575179375708667,-0.002724637606800089,0.019475986076238412,-0.9969327600489679
1738334565.4116886,0.1232346769730201,0.4549154781816377,0.31902483648348423,0.07575179375708667,-0.002724637606800089,0.019475986076238412,-0.9969327600489679
1738334565.4316845,0.11335785484354846,0.4549915738318321,0.3153754973049486,0.0772286643488895,-0.00508646603320671,0.02714791760535857,-0.9966307499951383
1738334565.4516938,0.11335785484354846,0.4549915738318321,0.3153754973049486,0.0772286643488895,-0.00508646603320671,0.02714791760535857,-0.9966307499951383
1738334565.4717164,0.11335785484354846,0.4549915738318321,0.3153754973049486,0.0772286643488895,-0.00508646603320671,0.02714791760535857,-0.9966307499951383
1738334565.4917312,0.11335785484354846,0.4549915738318321,0.3153754973049486,0.0772286643488895,-0.00508646603320671,0.02714791760535857,-0.9966307499951383
1738334565.5116882,0.11335785484354846,0.4549915738318321,0.3153754973049486,0.0772286643488895,-0.00508646603320671,0.02714791760535857,-0.9966307499951383
1738334565.531695,0.10398945590939854,0.4547911853870019,0.3095478826137221,0.07749413480983611,-0.007177661968818615,0.034580803598637085,-0.9963670549858665
1738334565.5516827,0.10398945590939854,0.4547911853870019,0.3095478826137221,0.07749413480983611,-0.007177661968818615,0.034580803598637085,-0.9963670549858665
1738334565.5716891,0.10398945590939854,0.4547911853870019,0.3095478826137221,0.07749413480983611,-0.007177661968818615,0.034580803598637085,-0.9963670549858665
1738334565.5917077,0.10398945590939854,0.4547911853870019,0.3095478826137221,0.07749413480983611,-0.007177661968818615,0.034580803598637085,-0.9963670549858665
1738334565.61169,0.10398945590939854,0.4547911853870019,0.3095478826137221,0.07749413480983611,-0.007177661968818615,0.034580803598637085,-0.9963670549858665
1738334565.631698,0.09552118288727507,0.4545009886385465,0.30200056741280445,0.07669234000156845,-0.009043951595235118,0.04199504545263933,-0.9961289615717724
1738334565.6517332,0.09552118288727507,0.4545009886385465,0.30200056741280445,0.07669234000156845,-0.009043951595235118,0.04199504545263933,-0.9961289615717724
